MACIERZ D     3.59586 -2.36183e-06 -1.93715e-07   2.5332e-07 -1.44914e-06 -4.14299e-06 -1.76579e-06 
-2.38419e-06     0.285004  -0.00334355   -6.238e-06 -1.86265e-08 -1.36904e-07  1.86265e-08 
-2.98023e-07  -0.00334354     0.590386 -1.40257e-06  8.19564e-08 -8.10251e-08 -5.02914e-08 
 2.08616e-07 -6.25104e-06 -1.34856e-06     0.122786  -0.00014664 -0.000310252 -6.79865e-08 
-1.54972e-06  3.72529e-09  1.11759e-07 -0.000146657     0.170616   -0.0162991 -1.35601e-06 
-4.23193e-06 -1.21072e-07 -7.45058e-08 -0.000310256   -0.0162991    0.0879853 -1.53435e-05 
-1.57952e-06  2.23517e-08 -9.68575e-08 -6.42613e-08 -1.34297e-06 -1.53873e-05    0.0981544 
