       3.59586   -8.89566e-15   -2.28983e-16   -6.93889e-17   -2.71484e-16    2.70617e-16   -5.55112e-17 
  -8.99281e-15       0.284988   -1.88273e-06    -9.6575e-09   -1.57912e-09   -4.85723e-17   -8.67362e-18 
  -1.66533e-16   -1.88273e-06       0.122798    -0.00240002   -0.000136113   -2.50361e-12   -7.45931e-17 
  -5.55112e-16    -9.6575e-09    -0.00240002       0.590378   -1.13699e-08   -1.38778e-17   -9.19403e-17 
  -3.33067e-16   -1.57912e-09   -0.000136113   -1.13699e-08      0.0865952   -1.60842e-09   -7.26112e-15 
   1.11022e-16    3.46945e-17   -2.50361e-12    2.77556e-17   -1.60842e-09       0.170974   -4.06949e-09 
  -2.77556e-16   -6.93889e-18   -2.94903e-17   -5.55112e-17   -7.29798e-15   -4.06949e-09      0.0981544 
