0.000000	1.000000
0.020000	1.000000
0.040000	0.999604
0.060000	0.998817
0.080000	0.997643
0.100000	0.996085
0.120000	0.994148
0.140000	0.991836
0.160000	0.989154
0.180000	0.986107
0.200000	0.982699
0.220000	0.978935
0.240000	0.974821
0.260000	0.970360
0.280000	0.965558
0.300000	0.960421
0.320000	0.954954
0.340000	0.949162
0.360000	0.943050
0.380000	0.936625
0.400000	0.929891
0.420000	0.922855
0.440000	0.915523
0.460000	0.907900
0.480000	0.899991
0.500000	0.891805
0.520000	0.883345
0.540000	0.874618
0.560000	0.865631
0.580000	0.856389
0.600000	0.846900
0.620000	0.837168
0.640000	0.827201
0.660000	0.817005
0.680000	0.806586
0.700000	0.795950
0.720000	0.785105
0.740000	0.774057
0.760000	0.762812
0.780000	0.751377
0.800000	0.739758
0.820000	0.727962
0.840000	0.715995
0.860000	0.703865
0.880000	0.691577
0.900000	0.679138
0.920000	0.666556
0.940000	0.653836
0.960000	0.640985
0.980000	0.628009
1.000000	0.614916
1.020000	0.601712
1.040000	0.588403
1.060000	0.574996
1.080000	0.561497
1.100000	0.547914
1.120000	0.534251
1.140000	0.520517
1.159999	0.506717
1.179999	0.492857
1.199999	0.478945
1.219999	0.464986
1.239999	0.450986
1.259999	0.436952
1.279999	0.422890
1.299999	0.408806
1.319999	0.394706
1.339999	0.380596
1.359999	0.366482
1.379999	0.352370
1.399999	0.338266
1.419999	0.324176
1.439999	0.310105
1.459999	0.296060
1.479999	0.282045
1.499999	0.268067
1.519999	0.254130
1.539999	0.240240
1.559999	0.226403
1.579999	0.212624
1.599999	0.198908
1.619999	0.185260
1.639999	0.171685
1.659999	0.158189
1.679999	0.144775
1.699999	0.131449
1.719999	0.118216
1.739999	0.105080
1.759999	0.092046
1.779999	0.079117
1.799999	0.066300
1.819999	0.053597
1.839999	0.041013
1.859999	0.028553
1.879999	0.016219
1.899999	0.004017
1.919999	-0.008051
1.939999	-0.019980
1.959999	-0.031766
1.979999	-0.043407
1.999999	-0.054898
2.019999	-0.066237
2.039999	-0.077420
2.059999	-0.088444
2.079999	-0.099306
2.099999	-0.110002
2.119999	-0.120531
2.139999	-0.130890
2.159999	-0.141074
2.179999	-0.151083
2.199999	-0.160914
2.219999	-0.170564
2.239999	-0.180031
2.259999	-0.189313
2.279999	-0.198407
2.299999	-0.207313
2.319999	-0.216027
2.339998	-0.224549
2.359998	-0.232876
2.379998	-0.241007
2.399998	-0.248941
2.419998	-0.256676
2.439998	-0.264211
2.459998	-0.271545
2.479998	-0.278676
2.499998	-0.285604
2.519998	-0.292328
2.539998	-0.298848
2.559998	-0.305161
2.579998	-0.311268
2.599998	-0.317169
2.619998	-0.322863
2.639998	-0.328349
2.659998	-0.333628
2.679998	-0.338699
2.699998	-0.343563
2.719998	-0.348219
2.739998	-0.352668
2.759998	-0.356909
2.779998	-0.360944
2.799998	-0.364773
2.819998	-0.368395
2.839998	-0.371812
2.859998	-0.375025
2.879998	-0.378034
2.899998	-0.380840
2.919998	-0.383444
2.939998	-0.385847
2.959998	-0.388050
2.979998	-0.390054
2.999998	-0.391861
3.019998	-0.393472
3.039998	-0.394888
3.059998	-0.396110
3.079998	-0.397141
3.099998	-0.397982
3.119998	-0.398634
3.139998	-0.399100
3.159998	-0.399381
3.179998	-0.399478
3.199998	-0.399395
3.219998	-0.399132
3.239998	-0.398693
3.259998	-0.398079
3.279998	-0.397291
3.299998	-0.396334
3.319998	-0.395208
3.339998	-0.393917
3.359998	-0.392462
3.379997	-0.390846
3.399997	-0.389071
3.419997	-0.387141
3.439997	-0.385057
3.459997	-0.382823
3.479997	-0.380440
3.499997	-0.377912
3.519997	-0.375242
3.539997	-0.372431
3.559997	-0.369484
3.579997	-0.366403
3.599997	-0.363191
3.619997	-0.359850
3.639997	-0.356384
3.659997	-0.352796
3.679997	-0.349088
3.699997	-0.345264
3.719997	-0.341327
3.739997	-0.337280
3.759997	-0.333126
3.779997	-0.328868
3.799997	-0.324509
3.819997	-0.320053
3.839997	-0.315503
3.859997	-0.310861
3.879997	-0.306131
3.899997	-0.301316
3.919997	-0.296420
3.939997	-0.291446
3.959997	-0.286396
3.979997	-0.281275
3.999997	-0.276085
4.019997	-0.270829
4.039997	-0.265511
4.059997	-0.260135
4.079997	-0.254703
4.099997	-0.249218
4.119997	-0.243684
4.139997	-0.238104
4.159997	-0.232481
4.179997	-0.226819
4.199997	-0.221120
4.219997	-0.215387
4.239997	-0.209625
4.259997	-0.203836
4.279997	-0.198022
4.299997	-0.192188
4.319997	-0.186337
4.339997	-0.180470
4.359997	-0.174592
4.379997	-0.168706
4.399997	-0.162814
4.419997	-0.156919
4.439997	-0.151025
4.459997	-0.145134
4.479997	-0.139250
4.499997	-0.133374
4.519997	-0.127510
4.539997	-0.121661
4.559997	-0.115829
4.579997	-0.110017
4.599997	-0.104228
4.619997	-0.098465
4.639997	-0.092729
4.659997	-0.087025
4.679996	-0.081353
4.699996	-0.075717
4.719996	-0.070120
4.739996	-0.064563
4.759996	-0.059049
4.779996	-0.053581
4.799996	-0.048160
4.819996	-0.042789
4.839996	-0.037470
4.859996	-0.032205
4.879996	-0.026997
4.899996	-0.021848
4.919996	-0.016759
4.939996	-0.011732
4.959996	-0.006770
4.979996	-0.001874
4.999996	0.002954
5.019996	0.007712
5.039996	0.012398
5.059996	0.017011
5.079996	0.021549
5.099996	0.026010
5.119996	0.030393
5.139996	0.034696
5.159996	0.038919
5.179996	0.043059
5.199996	0.047116
5.219996	0.051087
5.239996	0.054972
5.259996	0.058770
5.279996	0.062479
5.299996	0.066099
5.319996	0.069628
5.339996	0.073066
5.359996	0.076411
5.379996	0.079663
5.399996	0.082821
5.419996	0.085884
5.439996	0.088851
5.459996	0.091723
5.479996	0.094497
5.499996	0.097175
5.519996	0.099754
5.539996	0.102236
5.559996	0.104618
5.579996	0.106902
5.599996	0.109087
5.619996	0.111173
5.639996	0.113158
5.659996	0.115045
5.679996	0.116831
5.699996	0.118518
5.719995	0.120105
5.739995	0.121592
5.759995	0.122980
5.779995	0.124268
5.799995	0.125458
5.819995	0.126548
5.839995	0.127540
5.859995	0.128434
5.879995	0.129230
5.899995	0.129929
5.919995	0.130531
5.939995	0.131037
5.959995	0.131448
5.979995	0.131763
5.999995	0.131984
6.019995	0.132111
6.039995	0.132146
6.059995	0.132088
6.079995	0.131940
6.099995	0.131701
6.119995	0.131372
6.139995	0.130956
6.159995	0.130451
6.179995	0.129861
6.199995	0.129185
6.219995	0.128425
6.239995	0.127582
6.259995	0.126657
6.279995	0.125651
6.299995	0.124566
6.319995	0.123403
6.339995	0.122162
6.359995	0.120847
6.379995	0.119457
6.399995	0.117994
6.419995	0.116460
6.439995	0.114856
6.459995	0.113183
6.479995	0.111444
6.499995	0.109639
6.519995	0.107770
6.539995	0.105838
6.559995	0.103846
6.579995	0.101795
6.599995	0.099686
6.619995	0.097521
6.639995	0.095302
6.659995	0.093031
6.679995	0.090708
6.699995	0.088336
6.719995	0.085917
6.739995	0.083452
6.759995	0.080943
6.779994	0.078392
6.799994	0.075800
