0.000000	1.000000
0.020000	1.000000
0.040000	0.999600
0.060000	0.998800
0.080000	0.997601
0.100000	0.996003
0.120000	0.994006
0.140000	0.991612
0.160000	0.988821
0.180000	0.985635
0.200000	0.982054
0.220000	0.978081
0.240000	0.973717
0.260000	0.968963
0.280000	0.963822
0.300000	0.958295
0.320000	0.952385
0.340000	0.946094
0.360000	0.939424
0.380000	0.932379
0.400000	0.924961
0.420000	0.917173
0.440000	0.909018
0.460000	0.900500
0.480000	0.891621
0.500000	0.882386
0.520000	0.872799
0.540000	0.862862
0.560000	0.852580
0.580000	0.841957
0.600000	0.830997
0.620000	0.819705
0.640000	0.808085
0.660000	0.796142
0.680000	0.783880
0.700000	0.771305
0.720000	0.758422
0.740000	0.745235
0.760000	0.731750
0.780000	0.717972
0.800000	0.703907
0.820000	0.689561
0.840000	0.674939
0.860000	0.660047
0.880000	0.644891
0.900000	0.629477
0.920000	0.613811
0.940000	0.597900
0.960000	0.581750
0.980000	0.565367
1.000000	0.548758
1.020000	0.531930
1.040000	0.514888
1.060000	0.497641
1.080000	0.480195
1.100000	0.462557
1.120000	0.444733
1.140000	0.426732
1.159999	0.408560
1.179999	0.390225
1.199999	0.371734
1.219999	0.353094
1.239999	0.334313
1.259999	0.315398
1.279999	0.296357
1.299999	0.277198
1.319999	0.257928
1.339999	0.238554
1.359999	0.219085
1.379999	0.199529
1.399999	0.179893
1.419999	0.160184
1.439999	0.140412
1.459999	0.120584
1.479999	0.100707
1.499999	0.080790
1.519999	0.060841
1.539999	0.040867
1.559999	0.020877
1.579999	0.000879
1.599999	-0.019120
1.619999	-0.039111
1.639999	-0.059086
1.659999	-0.079038
1.679999	-0.098958
1.699999	-0.118839
1.719999	-0.138672
1.739999	-0.158449
1.759999	-0.178163
1.779999	-0.197806
1.799999	-0.217370
1.819999	-0.236847
1.839999	-0.256229
1.859999	-0.275509
1.879999	-0.294678
1.899999	-0.313730
1.919999	-0.332656
1.939999	-0.351449
1.959999	-0.370102
1.979999	-0.388607
1.999999	-0.406956
2.019999	-0.425142
2.039999	-0.443159
2.059999	-0.460998
2.079999	-0.478652
2.099999	-0.496116
2.119999	-0.513381
2.139999	-0.530440
2.159999	-0.547287
2.179999	-0.563916
2.199999	-0.580319
2.219999	-0.596490
2.239999	-0.612422
2.259999	-0.628109
2.279999	-0.643546
2.299999	-0.658724
2.319999	-0.673640
2.339998	-0.688286
2.359998	-0.702656
2.379998	-0.716746
2.399998	-0.730549
2.419998	-0.744060
2.439998	-0.757273
2.459998	-0.770184
2.479998	-0.782786
2.499998	-0.795075
2.519998	-0.807047
2.539998	-0.818695
2.559998	-0.830016
2.579998	-0.841005
2.599998	-0.851658
2.619998	-0.861970
2.639998	-0.871937
2.659998	-0.881556
2.679998	-0.890822
2.699998	-0.899732
2.719998	-0.908281
2.739998	-0.916468
2.759998	-0.924288
2.779998	-0.931738
2.799998	-0.938816
2.819998	-0.945518
2.839998	-0.951842
2.859998	-0.957786
2.879998	-0.963346
2.899998	-0.968521
2.919998	-0.973309
2.939998	-0.977708
2.959998	-0.981715
2.979998	-0.985330
2.999998	-0.988551
3.019998	-0.991376
3.039998	-0.993805
3.059998	-0.995837
3.079998	-0.997470
3.099998	-0.998704
3.119998	-0.999539
3.139998	-0.999974
3.159998	-1.000009
3.179998	-0.999644
3.199998	-0.998879
3.219998	-0.997715
3.239998	-0.996152
3.259998	-0.994190
3.279998	-0.991831
3.299998	-0.989075
3.319998	-0.985923
3.339998	-0.982377
3.359998	-0.978439
3.379997	-0.974108
3.399997	-0.969389
3.419997	-0.964281
3.439997	-0.958788
3.459997	-0.952912
3.479997	-0.946654
3.499997	-0.940018
3.519997	-0.933006
3.539997	-0.925620
3.559997	-0.917865
3.579997	-0.909742
3.599997	-0.901256
3.619997	-0.892409
3.639997	-0.883205
3.659997	-0.873648
3.679997	-0.863742
3.699997	-0.853490
3.719997	-0.842897
3.739997	-0.831966
3.759997	-0.820703
3.779997	-0.809112
3.799997	-0.797197
3.819997	-0.784963
3.839997	-0.772416
3.859997	-0.759559
3.879997	-0.746399
3.899997	-0.732940
3.919997	-0.719188
3.939997	-0.705148
3.959997	-0.690827
3.979997	-0.676229
3.999997	-0.661360
4.019997	-0.646227
4.039997	-0.630836
4.059997	-0.615192
4.079997	-0.599302
4.099997	-0.583173
4.119997	-0.566810
4.139997	-0.550220
4.159997	-0.533411
4.179997	-0.516388
4.199997	-0.499158
4.219997	-0.481729
4.239997	-0.464108
4.259997	-0.446300
4.279997	-0.428315
4.299997	-0.410157
4.319997	-0.391836
4.339997	-0.373358
4.359997	-0.354731
4.379997	-0.335962
4.399997	-0.317059
4.419997	-0.298029
4.439997	-0.278879
4.459997	-0.259618
4.479997	-0.240254
4.499997	-0.220793
4.519997	-0.201244
4.539997	-0.181614
4.559997	-0.161912
4.579997	-0.142145
4.599997	-0.122321
4.619997	-0.102448
4.639997	-0.082535
4.659997	-0.062588
4.679996	-0.042616
4.699996	-0.022627
4.719996	-0.002629
4.739996	0.017370
4.759996	0.037362
4.779996	0.057339
4.799996	0.077293
4.819996	0.097216
4.839996	0.117100
4.859996	0.136938
4.879996	0.156720
4.899996	0.176440
4.919996	0.196090
4.939996	0.215661
4.959996	0.235146
4.979996	0.254536
4.999996	0.273825
5.019996	0.293005
5.039996	0.312067
5.059996	0.331004
5.079996	0.349809
5.099996	0.368474
5.119996	0.386992
5.139996	0.405355
5.159996	0.423556
5.179996	0.441588
5.199996	0.459442
5.219996	0.477114
5.239996	0.494594
5.259996	0.511876
5.279996	0.528954
5.299996	0.545820
5.319996	0.562468
5.339996	0.578891
5.359996	0.595083
5.379996	0.611036
5.399996	0.626745
5.419996	0.642204
5.439996	0.657405
5.459996	0.672344
5.479996	0.687013
5.499996	0.701408
5.519996	0.715522
5.539996	0.729350
5.559996	0.742886
5.579996	0.756126
5.599996	0.769063
5.619996	0.781692
5.639996	0.794008
5.659996	0.806007
5.679996	0.817684
5.699996	0.829034
5.719995	0.840052
5.739995	0.850734
5.759995	0.861076
5.779995	0.871074
5.799995	0.880723
5.819995	0.890020
5.839995	0.898961
5.859995	0.907543
5.879995	0.915761
5.899995	0.923613
5.919995	0.931096
5.939995	0.938207
5.959995	0.944942
5.979995	0.951299
5.999995	0.957276
6.019995	0.962870
6.039995	0.968079
6.059995	0.972901
6.079995	0.977333
6.099995	0.981375
6.119995	0.985024
6.139995	0.988279
6.159995	0.991139
6.179995	0.993602
6.199995	0.995668
6.219995	0.997336
6.239995	0.998605
6.259995	0.999475
6.279995	0.999945
6.299995	1.000015
6.319995	0.999685
6.339995	0.998955
6.359995	0.997826
6.379995	0.996298
6.399995	0.994371
6.419995	0.992046
6.439995	0.989325
6.459995	0.986208
6.479995	0.982697
6.499995	0.978792
6.519995	0.974496
6.539995	0.969811
6.559995	0.964737
6.579995	0.959278
6.599995	0.953435
6.619995	0.947211
6.639995	0.940607
6.659995	0.933628
6.679995	0.926275
6.699995	0.918552
6.719995	0.910461
6.739995	0.902007
6.759995	0.893191
6.779994	0.884018
6.799994	0.874492
